475.729534	168.032249	-186.750802
444.117926	155.001177	-184.131845
426.209200	146.085180	-156.279661
451.706282	134.425800	-136.533289
472.839968	120.023035	-159.378184
486.012528	116.593806	-190.853343
499.185088	113.164576	-222.328501
518.512708	141.284259	-218.909717
531.685268	137.855029	-250.384876
540.312230	170.089787	-258.287879
534.771467	159.802098	-290.527993
555.905153	145.399334	-313.372888
532.286475	121.394727	-319.845789
508.087095	144.027642	-328.683363
502.546332	133.739954	-360.923478
472.686957	127.567340	-376.616728
467.146194	117.279652	-408.856842
480.318754	113.850422	-440.332001
469.671589	143.341796	-454.219343
445.012158	155.001177	-475.002337
437.499198	157.058715	-441.606476
412.839767	168.718095	-462.389471
394.733271	195.466086	-450.871600
387.220310	197.523624	-417.475739
375.380143	217.413155	-392.173990
386.872144	212.612234	-360.223299
388.304876	179.005784	-353.551316
388.156339	163.231328	-323.102901
373.872159	132.368262	-318.698935
375.417361	139.912567	-352.115359
357.310865	166.660558	-340.597488
340.264802	167.346404	-370.345142
306.613468	172.147325	-374.872881
317.900896	196.151932	-353.139626
284.249562	200.952853	-357.667366
302.148213	215.355618	-383.126356
323.281899	200.952853	-405.971251
314.643781	219.470693	-433.510933
300.359602	188.607627	-429.106968
276.888179	197.523624	-405.749767
253.416755	206.439621	-382.392566
264.704183	230.444228	-360.659311
252.864016	250.333759	-335.357562
234.757520	277.081750	-323.839691
220.473340	246.218684	-319.435726
203.427277	246.904530	-349.183379
171.815669	233.873457	-346.564422
157.531489	203.010391	-342.160457
135.279546	183.120860	-325.272025
160.776627	171.461479	-305.525653
146.492448	140.598413	-301.121687
167.013270	115.222114	-311.652635
192.510352	103.562733	-291.906262
224.857558	96.018428	-300.432882
240.670771	66.527054	-292.938705
266.167852	54.867673	-273.192332
277.455280	78.872280	-251.459077
288.742707	102.876887	-229.725822
265.271284	111.792884	-206.368621
235.532700	127.567340	-199.830677
229.991937	117.279652	-232.070791
212.945874	117.965498	-261.818444
241.685334	99.447658	-259.154878
218.066656	75.443051	-265.627778
200.157931	66.527054	-237.775595
198.851120	97.390120	-222.885164
167.776963	95.332582	-208.528115
134.125629	100.133504	-213.055855
153.453250	128.253186	-209.637071
144.815131	146.771026	-237.176753
