-49.106823	-22.632915	-403.061461
-16.443335	-23.318761	-392.640917
-17.750145	7.544305	-377.750486
14.597061	0.000000	-386.277106
13.290251	30.863066	-371.386675
34.902771	37.035679	-345.487652
20.618591	6.172613	-341.083687
46.115673	-5.486767	-321.337314
44.808862	25.376299	-306.446883
11.157528	30.177220	-310.974622
-6.751198	21.261223	-283.122439
-37.825355	19.203686	-268.765391
-62.484786	30.863066	-289.548385
-73.131951	60.354441	-303.435727
-104.206108	58.296903	-289.078678
-102.773376	24.690453	-282.406695
-122.727021	7.544305	-304.402677
-152.465605	23.318761	-297.864732
-164.305772	43.208293	-272.562983
-188.965203	54.867673	-293.345978
-218.824578	48.695060	-309.039228
-217.279376	56.239365	-342.455652
-208.652415	88.474123	-350.358655
-197.160414	83.673202	-318.407965
-177.832793	111.792884	-314.989181
-179.139603	142.655951	-300.098750
-180.446414	173.519017	-285.208318
-187.270495	207.125467	-285.208318
-161.575453	224.271615	-270.317516
-141.054630	198.895316	-280.848464
-148.514284	172.147325	-260.727328
-162.798464	141.284259	-256.323363
-170.311424	143.341796	-222.927502
-159.023996	167.346404	-201.194247
-150.397035	199.581162	-209.097250
-118.049828	192.036857	-217.623870
-113.234132	170.775633	-244.095194
-113.382670	155.001177	-213.646778
-127.666849	124.138111	-209.242813
-121.751242	91.903353	-219.336748
-89.404036	84.359048	-227.863368
-56.719206	94.646736	-229.214988
-35.585520	80.243972	-252.059883
-44.223638	98.761812	-279.599565
-54.870803	128.253186	-293.486907
-33.258283	134.425800	-267.587884
-27.270449	159.802098	-289.862328
-9.371797	174.204863	-315.321319
9.955824	202.324545	-311.902535
34.826078	223.585769	-322.168614
67.173285	216.041464	-330.695234
92.868326	233.187611	-315.804432
125.215533	225.643306	-324.331052
138.936850	203.010391	-302.526507
131.536385	174.890709	-320.705565
99.924777	161.859636	-318.086607
111.416778	157.058715	-286.135917
137.111820	174.204863	-271.245115
157.632642	148.828564	-281.776062
173.445855	119.337189	-274.281886
201.453873	122.766419	-293.769135
212.945874	117.965498	-261.818444
241.685334	99.447658	-259.154878
218.066656	75.443051	-265.627778
200.157931	66.527054	-237.775595
198.851120	97.390120	-222.885164
167.776963	95.332582	-208.528115
134.125629	100.133504	-213.055855
153.453250	128.253186	-209.637071
144.815131	146.771026	-237.176753
111.163797	151.571947	-241.704492
80.089640	149.514410	-227.347443
79.941103	133.739954	-196.899027
112.288309	126.195649	-205.425647
123.780310	121.394727	-173.474957
101.528367	101.505196	-156.586525
71.668992	95.332582	-172.279776
47.009561	106.991963	-193.062771
68.143247	92.589199	-215.907666
48.189602	75.443051	-237.903648
16.577994	62.411978	-235.284690
32.391207	32.920604	-227.790514
14.482481	24.004607	-199.938331
25.974482	19.203686	-167.987640
45.302103	47.323368	-164.568856
46.847305	54.867673	-197.985280
74.855323	58.296903	-217.472529
96.467843	64.469516	-191.573507
88.954883	66.527054	-158.177646
110.567403	72.699667	-132.278623
138.575421	76.128897	-151.765873
140.008153	42.522447	-145.093890
122.962090	43.208293	-174.841543
108.677910	12.345226	-170.437578
75.026576	17.146148	-174.965317
76.459308	-16.460302	-168.293334
58.550582	-25.376299	-140.441151
62.626930	-12.345226	-108.984259
51.979765	17.146148	-122.871600
60.606726	49.380906	-130.774604
26.955392	54.181827	-135.302343
12.671213	23.318761	-130.898378
16.747560	36.349834	-99.441485
28.239561	31.548912	-67.490795
29.672293	-2.057538	-60.818812
22.159333	0.000000	-27.422951
33.651334	-4.800921	4.527739
0.000000	0.000000	0.000000
-5.915607	32.234758	10.093935
2.722511	13.716918	37.633617
-5.904450	-18.517840	45.536620
-9.980798	-31.548912	14.079727
-35.477879	-19.889532	-5.666646
-36.910611	13.716918	-12.338629
-50.083171	17.146148	19.136530
-67.981823	2.743384	44.595520
-62.441060	13.031072	76.835634
-40.189117	32.920604	59.947203
-8.577509	45.951676	57.328246
-22.298825	68.584592	35.523701
-8.014646	99.447658	31.119736
