-112.994646	-22.632915	-383.284742
-111.449444	-15.088610	-416.701165
-100.162017	8.915997	-394.967910
-67.477186	19.203686	-396.319531
-35.129980	11.659381	-404.846150
-35.278517	-4.115075	-374.397735
-13.665997	2.057538	-348.498712
7.467689	-12.345226	-371.343608
23.280902	-41.836601	-363.849431
-0.190521	-32.920604	-340.492230
-7.650175	-59.668595	-320.371094
-41.301509	-54.867673	-324.898833
-30.014082	-30.863066	-303.165579
-5.143827	-9.601843	-313.431658
27.519660	-10.287689	-303.011114
15.679493	9.601843	-277.709365
14.372683	40.464909	-262.818934
20.360517	65.841208	-285.093378
13.536436	99.447658	-285.093378
38.406690	120.708881	-295.359457
37.099880	151.571947	-280.469026
43.087714	176.948246	-302.743470
9.436380	181.749168	-307.271209
-1.210786	211.240542	-321.158551
31.136421	203.696237	-329.685171
23.735956	175.576555	-347.864228
3.782311	158.430407	-369.860210
12.409272	190.665165	-377.763213
40.417290	194.094394	-397.250462
60.938113	168.718095	-407.781409
53.537648	140.598413	-425.960467
55.082850	148.142718	-459.376890
44.435685	177.634092	-473.264232
14.697101	193.408548	-466.726288
23.324062	225.643306	-474.629291
34.816063	220.842385	-442.678601
22.975896	240.731917	-417.376851
55.660727	251.019605	-418.728472
73.559378	265.422370	-444.187462
106.244209	275.710058	-445.539082
107.676941	242.103608	-438.867099
113.592548	209.868850	-448.961034
125.084549	205.067929	-417.010344
150.581630	193.408548	-397.263971
175.451884	214.669772	-407.530050
167.938924	216.727310	-374.134189
169.371656	183.120860	-367.462206
157.531489	203.010391	-342.160457
135.279546	183.120860	-325.272025
160.776627	171.461479	-305.525653
146.492448	140.598413	-301.121687
167.013270	115.222114	-311.652635
192.510352	103.562733	-291.906262
224.857558	96.018428	-300.432882
240.670771	66.527054	-292.938705
266.167852	54.867673	-273.192332
277.455280	78.872280	-251.459077
288.742707	102.876887	-229.725822
265.271284	111.792884	-206.368621
235.532700	127.567340	-199.830677
229.991937	117.279652	-232.070791
212.945874	117.965498	-261.818444
241.685334	99.447658	-259.154878
218.066656	75.443051	-265.627778
200.157931	66.527054	-237.775595
198.851120	97.390120	-222.885164
167.776963	95.332582	-208.528115
134.125629	100.133504	-213.055855
153.453250	128.253186	-209.637071
144.815131	146.771026	-237.176753
111.163797	151.571947	-241.704492
80.089640	149.514410	-227.347443
79.941103	133.739954	-196.899027
112.288309	126.195649	-205.425647
123.780310	121.394727	-173.474957
101.528367	101.505196	-156.586525
71.668992	95.332582	-172.279776
47.009561	106.991963	-193.062771
68.143247	92.589199	-215.907666
48.189602	75.443051	-237.903648
16.577994	62.411978	-235.284690
32.391207	32.920604	-227.790514
14.482481	24.004607	-199.938331
25.974482	19.203686	-167.987640
45.302103	47.323368	-164.568856
46.847305	54.867673	-197.985280
74.855323	58.296903	-217.472529
96.467843	64.469516	-191.573507
88.954883	66.527054	-158.177646
110.567403	72.699667	-132.278623
138.575421	76.128897	-151.765873
140.008153	42.522447	-145.093890
122.962090	43.208293	-174.841543
108.677910	12.345226	-170.437578
75.026576	17.146148	-174.965317
76.459308	-16.460302	-168.293334
58.550582	-25.376299	-140.441151
62.626930	-12.345226	-108.984259
51.979765	17.146148	-122.871600
60.606726	49.380906	-130.774604
26.955392	54.181827	-135.302343
12.671213	23.318761	-130.898378
16.747560	36.349834	-99.441485
28.239561	31.548912	-67.490795
29.672293	-2.057538	-60.818812
22.159333	0.000000	-27.422951
33.651334	-4.800921	4.527739
0.000000	0.000000	0.000000
-5.915607	32.234758	10.093935
2.722511	13.716918	37.633617
-5.904450	-18.517840	45.536620
-9.980798	-31.548912	14.079727
-35.477879	-19.889532	-5.666646
-36.910611	13.716918	-12.338629
-50.083171	17.146148	19.136530
-67.981823	2.743384	44.595520
-62.441060	13.031072	76.835634
-40.189117	32.920604	59.947203
-8.577509	45.951676	57.328246
-22.298825	68.584592	35.523701
-8.014646	99.447658	31.119736
-21.187206	102.876887	62.594895
-15.646443	113.164576	94.835009
-24.273404	80.929818	102.738012
-13.626239	51.438444	116.625354
9.845184	42.522447	93.268153
26.891248	41.836601	123.015806
56.750623	48.009214	138.709057
74.659348	56.925211	110.856874
58.846135	86.416585	103.362697
26.182648	87.102431	92.942154
38.022815	67.212900	67.640404
52.306994	98.075966	63.236439
26.809913	109.735347	43.490066
20.894306	141.970105	53.584001
0.373483	167.346404	64.114948
-11.118518	172.147325	32.164258
-3.605558	170.089787	-1.231603
-24.126380	195.466086	9.299344
-56.811210	185.178397	10.650964
-49.351556	211.926388	-9.470171
-82.036387	201.638699	-8.118551
-93.528388	206.439621	-40.069242
-79.244208	237.302687	-44.473207
-111.591415	244.846992	-35.946587
-143.938621	252.391297	-27.419967
-126.892558	251.705451	2.327686
-104.640615	271.594983	-14.560745
-73.566458	273.652521	-28.917794
-79.554292	248.276222	-6.643350
-48.480134	250.333759	-21.000399
-53.295830	271.594983	5.470926
-42.648665	242.103608	19.358267
-22.695020	259.249756	41.354249
8.916588	272.280829	38.735292
17.554706	253.762989	66.274974
8.927745	221.528231	74.177977
33.587176	209.868850	94.960971
53.540821	227.014998	116.956953
67.825001	257.878064	112.552988
39.085540	276.395904	109.889421
39.234078	292.170360	79.441005
68.972662	276.395904	72.903061
70.279472	245.532838	58.012630
88.188198	254.448835	30.160447
68.860577	226.329152	26.741663
62.872743	200.952853	49.016107
71.510862	182.435014	76.555789
69.965659	174.890709	109.972212
37.280829	164.603020	111.323833
55.387325	137.855029	99.805962
85.246700	144.027642	115.499213
92.070781	110.421193	115.499213
115.542204	101.505196	92.142011
115.690742	117.279652	61.693596
89.995700	100.133504	46.802794
76.274383	122.766419	24.998249
