167.303137	151.571947	-427.071153
175.930099	183.806706	-434.974157
151.730719	206.439621	-443.811731
156.546415	185.178397	-470.283055
169.718975	181.749168	-501.758214
149.765330	164.603020	-523.754195
118.153722	151.571947	-521.135238
93.494291	163.231328	-541.918233
69.294911	185.864243	-550.755807
94.989953	203.010391	-535.865005
87.476993	205.067929	-502.469145
62.817562	216.727310	-523.252139
55.357908	189.979319	-503.131003
23.746300	176.948246	-500.512046
27.822647	189.979319	-469.055154
48.343470	164.603020	-479.586101
81.006958	163.917174	-469.165557
113.670446	163.231328	-458.745014
91.418503	143.341796	-441.856582
105.139819	120.708881	-420.052038
109.955515	99.447658	-446.523362
111.500718	106.991963	-479.939785
77.849384	111.792884	-484.467525
46.775226	109.735347	-470.110476
22.115795	121.394727	-490.893471
5.069732	122.080573	-520.641124
-13.036764	148.828564	-509.123253
-31.143260	175.576555	-497.605383
-19.855832	199.581162	-475.872128
-20.004370	183.806706	-445.423712
-8.716942	207.811313	-423.690457
-32.188366	216.727310	-400.333256
-26.200532	242.103608	-422.607700
6.484299	252.391297	-423.959320
22.297512	222.899923	-416.465144
42.818334	197.523624	-426.996091
44.251066	163.917174	-420.324108
65.863586	170.089787	-394.425085
94.603047	151.571947	-391.761519
100.590880	176.948246	-414.035963
89.943715	206.439621	-427.923304
109.271336	234.559303	-424.504520
125.084549	205.067929	-417.010344
150.581630	193.408548	-397.263971
175.451884	214.669772	-407.530050
167.938924	216.727310	-374.134189
169.371656	183.120860	-367.462206
157.531489	203.010391	-342.160457
135.279546	183.120860	-325.272025
160.776627	171.461479	-305.525653
146.492448	140.598413	-301.121687
167.013270	115.222114	-311.652635
192.510352	103.562733	-291.906262
224.857558	96.018428	-300.432882
240.670771	66.527054	-292.938705
266.167852	54.867673	-273.192332
277.455280	78.872280	-251.459077
288.742707	102.876887	-229.725822
265.271284	111.792884	-206.368621
235.532700	127.567340	-199.830677
229.991937	117.279652	-232.070791
212.945874	117.965498	-261.818444
241.685334	99.447658	-259.154878
218.066656	75.443051	-265.627778
200.157931	66.527054	-237.775595
198.851120	97.390120	-222.885164
167.776963	95.332582	-208.528115
134.125629	100.133504	-213.055855
153.453250	128.253186	-209.637071
144.815131	146.771026	-237.176753
111.163797	151.571947	-241.704492
80.089640	149.514410	-227.347443
79.941103	133.739954	-196.899027
112.288309	126.195649	-205.425647
123.780310	121.394727	-173.474957
101.528367	101.505196	-156.586525
71.668992	95.332582	-172.279776
47.009561	106.991963	-193.062771
68.143247	92.589199	-215.907666
48.189602	75.443051	-237.903648
16.577994	62.411978	-235.284690
32.391207	32.920604	-227.790514
14.482481	24.004607	-199.938331
25.974482	19.203686	-167.987640
45.302103	47.323368	-164.568856
46.847305	54.867673	-197.985280
74.855323	58.296903	-217.472529
96.467843	64.469516	-191.573507
88.954883	66.527054	-158.177646
110.567403	72.699667	-132.278623
138.575421	76.128897	-151.765873
140.008153	42.522447	-145.093890
122.962090	43.208293	-174.841543
108.677910	12.345226	-170.437578
75.026576	17.146148	-174.965317
76.459308	-16.460302	-168.293334
58.550582	-25.376299	-140.441151
62.626930	-12.345226	-108.984259
51.979765	17.146148	-122.871600
60.606726	49.380906	-130.774604
26.955392	54.181827	-135.302343
12.671213	23.318761	-130.898378
16.747560	36.349834	-99.441485
28.239561	31.548912	-67.490795
29.672293	-2.057538	-60.818812
22.159333	0.000000	-27.422951
33.651334	-4.800921	4.527739
0.000000	0.000000	0.000000
-5.915607	32.234758	10.093935
2.722511	13.716918	37.633617
-5.904450	-18.517840	45.536620
-9.980798	-31.548912	14.079727
-35.477879	-19.889532	-5.666646
-36.910611	13.716918	-12.338629
-50.083171	17.146148	19.136530
-67.981823	2.743384	44.595520
-62.441060	13.031072	76.835634
-40.189117	32.920604	59.947203
-8.577509	45.951676	57.328246
-22.298825	68.584592	35.523701
-8.014646	99.447658	31.119736
-21.187206	102.876887	62.594895
-15.646443	113.164576	94.835009
-24.273404	80.929818	102.738012
-13.626239	51.438444	116.625354
9.845184	42.522447	93.268153
26.891248	41.836601	123.015806
56.750623	48.009214	138.709057
74.659348	56.925211	110.856874
58.846135	86.416585	103.362697
26.182648	87.102431	92.942154
